"msgid","convo","comm","content","inbound","read","tw_sid","tw_status","created","status_cleared"
6376,1613,489,"Class. Anyway it wont happen again. Im going Project Reality tomorrow morning  at 6:00 a.m. so wish me luck. Thanks again.",TRUE,TRUE,"SM2a6b3a9b79d04900fcfd5a8f923c03ce","received","2016-08-17 00:59:56.286076+00",TRUE
6374,1613,489,"We cant get the car to start and its 5:30 Im not going to make it to class.... Jerry has been working on it for over an hour. Im so frustrated. I went in yesterday thinking class was on Mondays for some reason and did see my teacher  dropped off my paint and other supplies. But I dont have her number to call and let her know Im not going to make it. Please call me once you get my message if you but I dont have her number to call and let her know Im not going to make it. Please call me once you recieve this if you want to speak to myself or jerry.  If he gets the car started Ill still head over there but its not looking good. Its hot and I dont want Jerry to get heat stroke. thanks so much",TRUE,TRUE,"SM9586b54b5fb1073e02777da1c86492b3","received","2016-08-16 23:38:16.89853+00",TRUE
6341,1214,631,"I still have not heard back on this matter and you number does not accept calls.",TRUE,TRUE,"SMe5a98eac2b332766511cbd58e3fd7551","received","2016-08-16 20:57:21.053191+00",TRUE
7266,1811,535,"It's Brad. Would you call me when you can talk? Nothing urgent, just need to tell you something. Thanks 385-468-3579.",FALSE,TRUE,"SMaee140423a454c89b6319e856c080cae","delivered","2016-08-24 16:57:06.87568+00",TRUE
7279,1622,675,"I tried calling a couple diffrent #",TRUE,TRUE,"SM79cd0c0ad21f25c9dfe76df5b60dda65","received","2016-08-24 17:45:53.590747+00",TRUE
7619,1868,667,"Prefect thank you",TRUE,TRUE,"SM443ecada25e8e98b0317605490271d38","received","2016-08-26 20:43:27.04531+00",TRUE
7620,519,263,"Ok then thank you",TRUE,FALSE,"SMa103a15d0b66b18995cc1f55b8c1b46b","received","2016-08-26 20:44:11.09463+00",TRUE
7623,1816,875,"Hey Michael. Brooks here. Im on 21st and state st. Almost there.",TRUE,TRUE,"SMcc651b2050aec03f2981473b8d0caba7","received","2016-08-26 21:03:05.539033+00",TRUE
7621,1378,263,"Ok then thank you",TRUE,TRUE,"SMa103a15d0b66b18995cc1f55b8c1b46b","received","2016-08-26 20:44:11.09463+00",TRUE
7633,1250,647,"Jonah, I have you down for a 3:30 appointment today 8/26/16.  The absolute latest I can see you today is 4:00pm.",FALSE,TRUE,"SM28292b69707047fd9b9c87aeefc1fab6","sent","2016-08-26 21:46:15.800772+00",TRUE
7632,1869,892,"(2/2) u..im sorry. It wont happen again.. i can reschedule that appt on the 12th..thanks",TRUE,TRUE,"SM4dadf9848a2061afe334c300c832cfdd","received","2016-08-26 21:45:29.7922+00",TRUE
7631,1869,892,"(1/2) Gene. I normally dont miss drug tests or work...today i have to miss both. I cant get out bed to ride my bike or take a bus..i am very sick with the fl",TRUE,TRUE,"SM980be2deaa41b85cc03cfd534985d8d2","received","2016-08-26 21:45:26.346501+00",TRUE
4610,834,491,"Hello Francisco how did the warrant thing work out?",FALSE,TRUE,"SM5cf5e001754f455caf8b9172d3ff1bd1","sent","2016-07-29 14:53:45.850126+00",TRUE
4576,1165,538,"Matt the tow truck driver just barely dropped me off in sandy, I dont think Im gonna make it. Can you get faxes? Is that still a thing?",TRUE,TRUE,"SMbdd0fac9d2253c69719a274c34c394e6","received","2016-07-28 23:11:00.447491+00",TRUE
4577,1166,55,"Thank you",TRUE,TRUE,"SM4ecb55f235b9cba5ea57ceedd9e27c2a","received","2016-07-28 23:14:17.036463+00",TRUE
4579,1167,538,"K youll be there til 6? Ive almost got this figured out ha",TRUE,TRUE,"SMf1bd83db8f4df5e705d5a61583b6555a","received","2016-07-28 23:41:30.830355+00",TRUE
4609,1135,518,"Thank you, have a nice weekend",TRUE,TRUE,"SM1b65ed0d849b3ea1757dc814e06b04c7","received","2016-07-29 14:53:44.872913+00",TRUE
4581,1168,538,"K i sent it...I hope it worked",TRUE,TRUE,"SM7233de7171c7ec5cef252445de729238","received","2016-07-28 23:50:58.144289+00",TRUE
4582,1168,538,"I'll go look to see if it has arrived and let you know.",FALSE,TRUE,"SM36f04c2b8e9e472094d50f1e8e95844c","sent","2016-07-28 23:56:33.806909+00",TRUE
6351,1594,196,"Ok thats sounds great. I appreciate it. I havent seen the poster. Ill look for it when I have group next.",TRUE,TRUE,"SMb6166649cd00e6f7392f3b793171996f","received","2016-08-16 21:23:48.707089+00",TRUE
4605,832,489,"Is something wrong?",TRUE,TRUE,"SM66c43e1b57395238f044271bf4a61685","received","2016-07-29 14:51:09.232574+00",TRUE
4604,831,139,"Ok thanks..",TRUE,TRUE,"SM81c6b7341fd6052f90e3fa3668170be4","received","2016-07-29 14:50:23.513308+00",TRUE
4586,1169,538,"Did you get it?n",TRUE,TRUE,"SMa0073a547acd3272e93cc8282566fca4","received","2016-07-29 00:47:03.519581+00",TRUE
4587,1169,538,"I did not see up there. Try sending it again and put ""Attn: Matthew Arego"" on it.",FALSE,TRUE,"SM5a040b4516394a8d9f02775b344ce295","sent","2016-07-29 01:14:28.367+00",TRUE
1976,90,72,"Yes",TRUE,TRUE,"SM29c6e0ad5e588f12e6b07318e9e95825","received","2016-06-15 17:04:44.846264+00",TRUE
4585,916,523,"Chris its Jaime Abbott I didnt make it to test today because I got in a car accident on my way home from work... I have the police report stuff to show you. What do I do?  Can I make it up tomorrow?",TRUE,TRUE,"SM8d3a4a9b2a2aee40f9dfafdf672e2044","received","2016-07-29 00:44:40.725883+00",TRUE
4584,1122,298,"I can do 3:30 or 4. I can give you a call at either time.",TRUE,TRUE,"SMcd3b64734c07428143d607b601b917d2","received","2016-07-29 00:28:19.859862+00",TRUE
4596,828,485,"Okay Maria thank you, hopefully Dr Ririe gets back to you before then so you can talk to cris about it on Tuesday.",TRUE,TRUE,"SM1ebbe93e6c0f6f4a93de45408004b0ac","received","2016-07-29 14:41:51.362709+00",TRUE
4588,357,177,"Hey JoAnn how u doing?good I hope.  ~ESE CRIMINAL~",TRUE,TRUE,"SM2b82be2bf1ea75494b84c3b59edc3fd8","received","2016-07-29 13:30:05.11401+00",TRUE
2642,90,72,"I got it taken care of",TRUE,TRUE,"SM32effe40dff17004fb19698109f224fc","received","2016-06-29 20:00:27.780671+00",TRUE
6355,1619,771,"From where...",TRUE,TRUE,"SM536f23c60ded2e075832aefe0cc84e9f","received","2016-08-16 21:54:00.853221+00",TRUE
6357,1641,760,"Got that one ď",TRUE,TRUE,"SM5c10e947f3305415be20d0d4ffc0ebc2","received","2016-08-16 21:56:24.066553+00",TRUE
4598,1135,518,"That works for me. What time?",TRUE,TRUE,"SM691bf4b302956c68390d40cfc0306532","received","2016-07-29 14:44:21.329394+00",TRUE
4602,1135,518,"My class starts at 5:30 so should I be there to see you at 4:30?",TRUE,TRUE,"SMe1883a163f33d1590bb0e6f6dc3b38d8","received","2016-07-29 14:48:32.836266+00",TRUE
4603,881,509,"Awesome thank you! Sorry to be a pain.",TRUE,TRUE,"SM866f3f089e99d5d2e5b99da29367ce99","received","2016-07-29 14:49:02.922841+00",TRUE
4606,1135,518,"Perfect. See you then!",FALSE,TRUE,"SMa503740816a5497e944417ea830f3049","sent","2016-07-29 14:52:43.712092+00",TRUE
4607,881,509,"It's no problem at all.",FALSE,TRUE,"SM1919dec7916f49be99cbfbed03da9b0e","sent","2016-07-29 14:53:00.266554+00",TRUE
4608,1172,526,"Brandon, you never showed for our appointment yesterday? Give me call as soon as you can. Thanks",FALSE,TRUE,"SM33b483d89bdf450c99fa23aa85df11e2","sent","2016-07-29 14:53:11.822448+00",TRUE
4583,1118,599,"Nathan Lane Medrano",TRUE,TRUE,"SM7d28fa271f740a1c1efe67bc4244bcb9","received","2016-07-29 00:24:10.336627+00",TRUE
2598,90,72,"Hey! I cant seem to get a right number, what is the best number for me to call to talk to someone about paying?",TRUE,TRUE,"SMe79ef189ff8bde5683f89c86a628f31d","received","2016-06-29 15:32:02.300823+00",TRUE
6361,1619,771,"Ummm you have wrong number",TRUE,TRUE,"SM2c4b709595b597060bfe266037f4e1a5","received","2016-08-16 22:14:12.260128+00",TRUE
4631,90,72,"Awesome. Thank you",TRUE,TRUE,"SM743e99f7edf96d9cbcc4d2ccca13be7a","received","2016-07-29 15:26:34.361074+00",TRUE
6368,1620,772,"Nope Im in the waiting room",TRUE,TRUE,"SM0594bf44a6a28ad9b3beef4795043aaf","received","2016-08-16 23:07:39.152099+00",TRUE
6378,1646,755,"Reminder, about your appointment with Zac tomorrow!",FALSE,TRUE,"SM6a6231a4602a4310955c4aec66fc70b2","sent","2016-08-17 01:12:56.328772+00",TRUE
6383,1647,369,"Good Morning. Be on time to get your dose increase",FALSE,TRUE,"SM59efa7ae8b904f838358a3a00927b94f","sent","2016-08-17 11:12:56.979001+00",TRUE
6388,1648,827,"Oh yeah thats fine I was thinking it was this week thank you",TRUE,TRUE,"SMba9675bcde8f13dae92f52c05d49fa0d","received","2016-08-17 13:55:42.103899+00",TRUE
6375,1613,489,"Well jerry finally got the car started and found the problem. Im very upset that I missed",TRUE,TRUE,"SMd1348f0eaeb249f9daa397cd04da399f","received","2016-08-17 00:55:32.58176+00",TRUE
7219,1179,436,"I guess they had another therapist review the initial therapists notes and write up the report and make the assessment which Im not comfortable with. There were some things that werent correct with my initial statement. I know its late in the game but would it be possible to schedule another assessment with a different therapist? I feel that it was an unfair description of me and what happened",TRUE,TRUE,"SM3fa5fbb49fe8b458d9cd4886f2a15d5e","received","2016-08-24 14:09:49.750489+00",TRUE
7280,1814,666,"Travis, this is E.J. & I am setting up a new system on my computer that allows me to text clients and them to text me.  Can you please confirm this came through & it's you.",FALSE,TRUE,"SM75abc76c614c451597e1652ef25a28a9","delivered","2016-08-24 17:50:47.710042+00",TRUE
7636,1869,892,"I'll schedule you for 9:00 AM on 9-12-16. Think again about missing your test.. I have to prepare an update to the judge soon..",FALSE,TRUE,"SM0e3ae35cf1434dd3882e99beedb78cd3","sent","2016-08-26 22:02:33.042004+00",TRUE
4589,916,523,"Hi Jaime, I'm sorry to hear that. I hope everyone is ok. Yes just bring me that report and I will put you in for a test today. Thanks for letting me know.",FALSE,TRUE,"SM15aacb8f73a44d49a821cc5fb7aafbcf","sent","2016-07-29 13:57:20.211628+00",TRUE
4590,1170,590,"Nathaniel,  I received your message. Please let me know your intake date if it is set at your walk in appointment today. ",FALSE,TRUE,"SM9bf1f0d503e44b29b73f8d3c62b7a62c","sent","2016-07-29 13:59:47.072822+00",TRUE
4572,865,500,"Thank you,l with do everything I can to keep up with Our agreement . Have a great day Nicole!!😃😃",TRUE,TRUE,"SM1429afdd63c262fde2806499c6e7e100","received","2016-07-28 22:22:28.449814+00",TRUE
4591,762,443,"Taylir, this is Nicole your probation case manager. I called and left you a voicemail about the Thinking Errors classes that you missed on 7/28/16. Give me a",FALSE,TRUE,"SM18c5340a2a3a49d1ab006dc88067896b","sent","2016-07-29 14:34:34.57789+00",TRUE
4592,762,443,"call back at 385-468-3578. Thank you.",FALSE,TRUE,"SM9411995e4cc54f1f90aaf5b10e063b00","sent","2016-07-29 14:34:54.602438+00",TRUE
4593,1171,611,"Hey Durward, this is Chris with Probation Services. I received your message and tried to reach out to you a couple times. Give me a call. Thanks",FALSE,TRUE,"SMc5db3fb3eec940138b9a83c3ac1c316d","sent","2016-07-29 14:35:59.891704+00",TRUE
4594,881,509,"Trenton, this is Nicole your probation case manager. Please give me a call asap at 385-468-3578. Thank you.",FALSE,TRUE,"SM6e2ebc84f9d84034a1f396b24d10fccd","sent","2016-07-29 14:36:49.331854+00",TRUE
4595,828,485,"Fernando the soonest I  will get back to you is Tuesday, Cris is out until then. I've emailed him in the off chance he is able to access his email from home.",FALSE,TRUE,"SM9bac863baef44ff4a5bea753d89e1579","sent","2016-07-29 14:39:41.029662+00",TRUE
4531,1135,518,"Its my birthday on Sunday. Im going to go fishing for my birthday this weekend. So I wont be in class on Saturday. I will check the status of my UAs each day but I wont be able to go on Saturday or Sunday if Im called in. Please let me know if this is a problem. Have a nice day",TRUE,TRUE,"SM220336169dc915526e00a89906b0c1df","received","2016-07-28 21:20:52.826903+00",TRUE
4597,1135,518,"Thanks for letting me know you will be out of town.  Just make your calls and you will be fine.  We need to meet, how about next Wednesday before your therapy?",FALSE,TRUE,"SM09266cfab50c4d15b33b665eb566acb6","sent","2016-07-29 14:42:00.626278+00",TRUE
3972,832,489,"Kristin, can you call Jaime at (801)660-5536. She can give you the information you need to verify they are a charitable organization. Let me know if you have any problems. Thanks",TRUE,TRUE,"SM43c52795e0b751fafffe5bdf75d5271f","received","2016-07-21 14:44:39.510605+00",TRUE
4599,832,489,"Amy this is Linda, we need to meet how about Monday afternoon?",FALSE,TRUE,"SMc146b853269741cba43103dc78b0c22f","sent","2016-07-29 14:44:48.893992+00",TRUE
3925,831,139,"Text is ok?? Or call me on my video phone",TRUE,TRUE,"SM006038a297e352ff134228cc08c56051","received","2016-07-20 17:39:54.810775+00",TRUE
4600,881,509,"I submitted the waiver you shouldn't have any problems testing.",FALSE,TRUE,"SM13fbb677e1e04274b79752202e028ba9","sent","2016-07-29 14:45:08.765532+00",TRUE
4601,831,139,"Layne for your information I did send over a request to the Judge on Tuesday to change jail time to house arrest.  I have not yet received a response.",FALSE,TRUE,"SM25bdb6dc355e4dbaa0b9fee0bef26ef9","sent","2016-07-29 14:46:23.426687+00",TRUE
4614,620,323,"Caroline, I still have not received the drug tests?",FALSE,TRUE,"SM67cef8d7d60845b7a10b7ba047dd5ba0","sent","2016-07-29 14:56:07.469164+00",TRUE
4613,1174,557,"It's Brad @ probation. You missed a drug test yesterday, which is not good. Please call me ASAP @ 385-468-3579",FALSE,TRUE,"SMe199ce5e40bf47b3ae7be7352aea138d","sent","2016-07-29 14:56:03.788545+00",TRUE
4615,1177,612,"Good Morning Derek, this is Linda your probation case manager.  You missed our 7/14/16 apt. I would like to see you next week.",FALSE,TRUE,"SM106ed36d291145eab9ee1450af14dabe","sent","2016-07-29 14:57:29.286124+00",TRUE
4616,1177,612,"You may call me at 385-468-3504 to schedule or text me back at this number. By end of business Tuesday 8/2/16.",FALSE,TRUE,"SM1fcfe71d5eb842beae583a6d9182b57b","sent","2016-07-29 14:58:02.9926+00",TRUE
4617,1135,518,"You too, enjoy the time away!",FALSE,TRUE,"SMb0561dd5a9e44b6cb3371e8f650faa74","sent","2016-07-29 14:58:29.719724+00",TRUE
4618,832,489,"We need to meet, I am working part time only right now, so just trying to get apts set up.",FALSE,TRUE,"SM8bca9d0ce49443f3b49a159d9adf30c0","sent","2016-07-29 14:59:13.640307+00",TRUE
6377,1645,719,"Hi, this is Wade. I wanted to remind you we have an appointment tomorrow after group.",FALSE,TRUE,"SMa60a745190e041f78ff9dcb1c88ef6b3","sent","2016-08-17 01:12:56.321344+00",TRUE
7314,1574,287,"Call me when you get a chance please",TRUE,TRUE,"SM60a4bdf4abadc23a6d91d375506d90ce","received","2016-08-24 19:29:11.444883+00",TRUE
7282,1308,666,"Yes and yes",TRUE,FALSE,"SMb78601f185a91f668944c50ebf25c34d","received","2016-08-24 17:51:36.305967+00",TRUE
7281,1179,436,"Hey Brad, sorry I've been slammed this morning with appointments. I'll give you a call this afternoon.",FALSE,TRUE,"SM76fabfd055f14cbdbb749beb9cb1e80d","sent","2016-08-24 17:51:25.338428+00",TRUE
7283,1814,666,"Yes and yes",TRUE,TRUE,"SMb78601f185a91f668944c50ebf25c34d","received","2016-08-24 17:51:36.305967+00",TRUE
7292,1814,666,"I will be there",TRUE,TRUE,"SMf1952125a961b7a8a145053b316dc7cd","received","2016-08-24 17:56:33.51932+00",TRUE
7286,1308,666,"Omg I didnt know a date was set...  how do I fix it",TRUE,FALSE,"SM4f53cd6eb81d0ae833e654ac44149288","received","2016-08-24 17:53:57.383087+00",TRUE
7287,1814,666,"Omg I didnt know a date was set...  how do I fix it",TRUE,TRUE,"SM4f53cd6eb81d0ae833e654ac44149288","received","2016-08-24 17:53:57.383087+00",TRUE
7291,1308,666,"I will be there",TRUE,FALSE,"SMf1952125a961b7a8a145053b316dc7cd","received","2016-08-24 17:56:33.51932+00",TRUE
7293,1179,436,"Ok, the bldg Im in has bad service so leave a VM if I dont answer...thanks man",TRUE,TRUE,"SM3186fc438a84760f46ffce9c45719dd3","received","2016-08-24 17:56:41.526171+00",TRUE
7302,1815,850,"13.50 x 3 is 40.50 , you can see why I get annoyed plus taking time off work to go piss",TRUE,TRUE,"SM5569804409e2e6bd3ad6d519e20ba5c5","received","2016-08-24 18:29:36.272366+00",TRUE
7313,1449,723,"Lame* comment",TRUE,TRUE,"SM506a583273c7561f1079e97aea5b64da","received","2016-08-24 19:23:14.242374+00",TRUE
7303,1807,873,"Okay they do not have detox so Im getting in contact with boa Ill let you know if I end up going or if they have a spare bed",TRUE,TRUE,"SMab257ad4b0cf06a003a34315685b8a71","received","2016-08-24 18:32:51.635644+00",TRUE
7312,1816,875,"Hey Mike. I got a new job now, working days. Do you have anything later than 1:00 pm? I work 7 to 3:30 everyday now.",TRUE,TRUE,"SM5271f9f93364a34947dc2e43c525ea92","received","2016-08-24 19:09:48.671043+00",TRUE
7306,1445,721,"Not correct  My email is wlmcmillan@gmail.com",TRUE,TRUE,"SMaa04413f8970ce552e4c781afe46594d","received","2016-08-24 18:45:26.768222+00",TRUE
7310,1817,667,"Hey brad just wanted to let you know I moved yesterday into a new house the address is  9035 1075 W, West Jordan, UT 84088 Its a better environment for me and my family and feel Ill be more successful here.",TRUE,TRUE,"SM9739e8aad546a15d0517d192d416f1a3","received","2016-08-24 19:04:57.029777+00",TRUE
